SARS-CoV-2	has-property	seasonal variation in R0
SARS-CoV-2	has-property	spreading
SARS-CoV-2	has-property	transmissibility
SARS-CoV-2	has-property	transmission
SARS-CoV-2	has-property	transmission route
SARS-CoV-2	in-context	HKU-1
SARS-CoV-2	in-context	OC43
SARS-CoV-2	in-context	R0
SARS-CoV-2	in-context	after
SARS-CoV-2	in-context	generalized circulation
SARS-CoV-2	in-context	infection
SARS-CoV-2	in-context	invade host cells
SARS-CoV-2	in-place	COVID-19 patients
SARS-CoV-2	in-place	Wuhan
SARS-CoV-2	in-place	asymptomatic carriers
SARS-CoV-2	in-time	December 2019
SARS-CoV-2	in-time	stage
SARS-CoV-2	is-a	betacoronaviruses
SARS-CoV-2	is-a	coronavirus
SARS-CoV-2	is-a	coronaviruses
SARS-CoV-2	is-a	infection
SARS-CoV-2	is-a	pathogen
SARS-CoV-2	is-a	pneumonia
SARS-CoV-2	is-a	sequenced coronaviruses
SARS-CoV-2	is-a	viral pathogen
SARS-CoV-2	is-a	virus
SARS-CoV-2	is-a	viruses
SARS-CoV-2	same-as	pathogen
SARS-CoV-2	same-as	syndrome
SARS-CoV-2	subject	have
SARS-CoV-2	subject	interaction
SARS-CoV-2	subject	invasion
SARS-CoV-2	subject	isolate
SARS-CoV-2	subject	originated from
SARS-CoV-2	subject	usage
SARS-CoV-2 234 RBD	has-part	binding energy
SARS-CoV-2 234 RBD	has-part	interface sequence
SARS-CoV-2 3CL pro	has-property	PDB
SARS-CoV-2 3CL pro	has-property	structure
SARS-CoV-2 3CL pro	is-a	coronavirus
SARS-CoV-2 R0	has-part	seasonal variation
SARS-CoV-2 RNA	in-context	clinical recovery
SARS-CoV-2 S	is-a	protein
SARS-CoV-2 WIV04	has-property	RBD region
SARS-CoV-2 infection	causes	COVID-19 outbreak
SARS-CoV-2 infection	causes	breathing difficulty
SARS-CoV-2 infection	causes	dry cough
SARS-CoV-2 infection	causes	fever
SARS-CoV-2 infection	causes	weakness
SARS-CoV-2 infection	in-place	lung
SARS-CoV-2 invasion	in-place	host cells
SARS-CoV-2 viruses	causes	exhaustion
SARS-Cov	causes	human disease
SARS-Cov	has-property	receptor
SARS-Cov	is-a	virus
SARS-Cov	is-a	viruses
SARSr-CoV	in-context	bat
SARSr-CoV	subject	usage
SEIR-PO	has-property	suitable
SEIR-PO	is-a	models
SEIR-QD	has-property	suitable
SEIR-QD	is-a	models
SMM	is-a	algorithm
SNP	has-property	carriers
SP	causes	infection
STLC	causes	attachments
SY5Y	in-place	human
SY5Y	is-a	cell lines
SY5Y	is-a	lines
Sarbecovirus	is-a	subgenus
Sequence	in-context	subunits
Sequence analysis	causes	revealed
Sequence analysis	in-place	Nidovirales
Sequence analysis	target	polymerase subunits
Similar	in-context	outbreak
Staphylococcus	has-property	aureus
Staphylococcus	is-a	strains
Staphylococcus aureus strains	is-a	bacterial strains
Stenotrophomonas maltophilia	in-context	culture-positive
Streptococcus	has-property	pyogenes
Streptococcus	is-a	strains
Streptococcus mitis	causes	bacteremia
Streptococcus mitis	causes	respiratory distress
Streptococcus mitis	has-property	pulmonary pathogen
Streptococcus mitis	is-a	oropharyngeal microbe
Streptococcus mitis	is-a	pulmonary pathogen
Streptococcus pyogenes	is-a	bacterial strains
Superposition	in-place	SARS-CoV
Superposition	target	complexes
T	has-property	percentage
T	is-a	cell
T	is-a	cells
T cell exhaustion	has-property	particularly
T cell exhaustion	subject	SARS-CoV-2
T cell exhaustion	target	patients
T cells	has-property	decreased
T cells	has-property	exhausted
T cells	has-property	total
T cells	in-context	patients
T lymphocyte	has-property	counts
T3	is-a	phage
TCR	is-a	antibodies
TNF-α	is-a	cytokines
TRIM25 KO	is-a	cells
TSPO	same-as	18kD translocator protein
Taq	is-a	polymerase
The World Health Organization	same-as	WHO
These	entails	shifts
These	entails	therapy
These	in-context	cases
These	in-place	subunit structures
These	is-a	changes
These	is-a	results
This	causes	R0 above 2
This	has-property	critical
This	in-place	social network
This	is-a	depletion
This	is-a	goal
This	is-a	technology
This technology	causes	detection
Those	is-a	existing drugs
Tim-3	is-a	exhaustion markers
Trp	is-a	residues
Tyr	is-a	residues
U1	has-part	snRNA
V1691R	is-a	substitution
Vero E6	is-a	cells
Vibrio cholerae	is-a	bacterial strains
Vibrio cholerae	is-a	strains
Virus sequence	in-context	samples
Virus sequence	in-place	blood samples
Virus sequence	in-place	respiratory
Vitamin D	is-a	pathways
WHO	same-as	World Health Organization
WT CTT	has-property	width
Wuhan	in-place	China
Wuhan	is-a	City
Wuhan University	has-part	Renmin
Wuhan University	in-place	Wuhan
Wuhan city	is-a	areas
Wuhan-Hu-1	is-a	earliest sequenced SARS-CoV-2
Wuhan-Hu-1	is-a	the earliest sequenced SARS-CoV-2
ZIKV NS3	has-part	crystal structure
ZIKV NS3	has-part	helicase
ZIKV NS3	in-context	ATP
ZIKV NS3	is-a	helicase
ZIKV group	has-property	higher
Zika NS2B-NS3pro	has-property	pocket
Zika NS2B-NS3pro	has-property	susceptible
ability	in-context	bind
ability	in-context	escape 300
ability	in-context	escape from
ability	in-context	neutralize
ablated	causes	SAC failure
ablated	entails	exhibited
ablated	subject	kinetochore
ablated	subject	nocodazole
ablated	target	kinetochore attachments
abnormality	has-property	obvious
abnormality	in-context	renal function
about transmission approaches	in-context	SARS-CoV-2
above	in-context	2
absence	in-context	DUSP1
absence	in-time	infection
absence	target	DUSP1
absence	target	any
absent	subject	ORF6
absent	subject	ORF8
absent	target	HCov-HKU1
accelerated	subject	RSV
accelerated	target	kinetics
acceptor	in-place	site
accessory features	entails	unique capacities
accessory features	is-a	unique capacities
account	has-property	low
account	in-context	<190/µL
account	in-context	CD8 + T
account	in-context	those
accumulating	target	evidence
accumulation	has-property	higher
accumulation	has-property	hippocampal
accumulation	has-property	in vivo cortical
accumulation	in-context	18kD translocator protein
accumulation	in-context	cases
accumulation	in-context	cortical
accumulation	in-context	hippocampal
accumulation	in-context	in vivo
accumulation	in-context	mice
accumulation	in-time	after
accumulation	in-time	long after
accumulation	subject	cases
accumulation	subject	mice
accumulation	target	18kD translocator protein
acid	has-property	fatty
acid	has-property	nucleic
acidic residues glutamic acid	same-as	E
acquired	target	immunity
acquiring	target	COVID-19
act as	has-property	same way
act as	in-context	SARS
act as	subject	proteins
act as	target	proteins
act same way	subject	proteins
act same way	target	proteins
acting	in-context	positive control
acting	subject	interacts
acting	target	binding assay
acting as	is-a	interacts
acting as	subject	DBP
acting as	target	actin scavenger
acting as	target	control
action	has-property	inflammatory
action	in-place	spike gene
action	in-time	evolution
action	subject	selection
actions	has-property	control
actions	in-context	disease
activating	causes	autophagy
activating	subject	It
activating	target	omegasome pathway
activation	in-context	infection
activation	is-a	signaling pathways
activation	subject	PAD4
activation	subject	genes EDS1
activation	subject	glial cells
activation	target	EDS1
activation	target	PAD4
activation	target	RAS
activation	target	RXR
activation	target	Vitamin D
activation	target	bystander
activation	target	glial cells
activation	target	pathway
activation	target	signaling pathway
activity	causes	leading
activity	has-property	antiviral
activity	has-property	inhibitory
activity	has-property	potent
activity	in-context	2019-nCoV
activity	in-context	against
activity	subject	regimens
activity	target	microbe
acute cardiac injury	is-a	complications
acute respiratory distress syndrome	same-as	ARDS
acuteness	in-context	disease
adaptability	has-property	205
adaptability	target	RNA markers
addition	entails	successful
addition	in-context	control
addition	in-context	time-lapse
addition	target	agents
addition	target	isolation
addition	target	tracing
addition	target	transfection agents
address	subject	has been described
address	target	differences
adenosine	has-property	5'
adjust	has-property	based
adjust	in-context	based
adjust	in-context	paying attention
adjust	subject	4.32%
adjust	target	dosage
adjust	target	medication dosage
administration	has-property	glucocorticoid
administration	has-property	immunoglobulin
administration	is-a	intravenous
admission	in-context	hospital
admission	in-place	ICU
admitted	in-time	before
admitted	in-time	later
admitted	subject	patients
admitted	target	patients
adults	has-property	older
advent	target	multicellularity
adverse outcomes	has-property	consequent
aerosol	has-property	virus-laden
aerosol	in-time	sampling period
affect	in-context	more likely
affect	subject	People
affect	subject	SARS-CoV-2
affect	subject	delay
affect	target	older men
affect	target	patterns
affect	target	process
affect	target	transmission patterns
affected	subject	look-back windows
affected	subject	mothers
affected	target	COVID-19
affected	target	data
affected	target	sites
affected population	in-place	reported
affects	subject	COVID-19
affects	target	elderly
affects	target	patients
affects	target	youth
affinity	has-property	much higher
affinity	in-context	binds
affinity	in-context	than
after	has-part	recovery
after	in-context	11 days
after	in-context	4X
after	in-context	6X
after	in-context	9X
after	in-context	downturns
after	in-context	illness
after	in-context	passages
after	in-time	2-week
against	has-part	SARS-CoV-2
age	has-property	concentrated
age	has-property	increased
age	has-property	median
age	in-context	116
age	in-context	30-50 years old (60.61%)
age	in-context	patients
age	same-as	54
agents	has-property	empiric
agents	has-property	immunosuppressive
agents	has-property	transfection
agents	in-context	infection
agents	in-place	stage
aggregation	has-property	amyloid
aggregation	subject	model amyloidogenic peptide derived from IAPP
aggregation	target	amyloid
agreeing	subject	interacts
agreeing	target	published crystal structure
agreeing with	is-a	interacts
air droplets	has-property	respiratory
air droplets	is-a	transmission route
airway	has-property	deep
algorithm	in-context	binding
alignment	has-part	comparative
all models	entails	increases
all-atom	in-context	AMBER
allied health workers	in-context	20%
allow	has-property	necessary
allow	in-place	locations
allow	subject	resources
allow	target	interventions
allow	target	investment
allow	target	occur
allowing	entails	have even incorporated
allowing	target	detection
along	subject	contraction
along	target	branch
along	target	families
alveolar damage	in-context	COVID-19
amino acid	has-property	evolutionary
amino acid	has-property	similar
amino acid	in-context	58
amino acid sequence	has-property	varied
amino acid sequence	in-context	SARS-CoV-2
amino acid similarity	in-context	2019-nCoV
amino acid similarity	in-context	RBD
amount	in-context	Guarani DNA
amounts	has-property	low
amounts	in-context	MCM
amphiphysin	has-property	Full-length
amplitude	subject	is half
amplitude of seasonal variation	has-property	half
amplitude of seasonal variation	in-context	R0
amplitude of the seasonal variation	in-context	R0
amyloid precursor protein	is-a	protein
analyses	subject	SARS-CoV
analyses	target	revealed
analysis	entails	association
analysis	entails	elevated
analysis	entails	enriched
analysis	entails	similar codon usage
analysis	has-part	alignment
analysis	has-property	Genetic
analysis	has-property	comparative
analysis	has-property	comprehensive
analysis	has-property	recent
analysis	in-context	GZ02
analysis	in-context	HKU9-1
analysis	in-context	IDRs
analysis	in-context	RaTG13
analysis	in-context	SARS-CoV-2
analysis	in-context	Wuhan-Hu-1
analysis	in-context	network proximity
analysis	in-context	other coronaviruses
analysis	in-context	regression
analysis	in-place	order
analysis	target	COVID-19
analysis	target	Sequence
analysis	target	membrane protein
analysis 197	in-context	membrane protein
analysis 197	in-context	pangolin P1E virus
ancestor	has-property	potential
ancestral branch	in-context	CoV
and Bat CoV	is-a	PPID
angiotensin converting enzyme	same-as	ACE2
angiotensin converting enzyme 2 (ACE2)	is-a	cell entry receptor
angiotensin-converting enzyme 2	same-as	ACE2
angular gyrus	is-a	regions
announcement	entails	facilitate
announcement	has-property	transparent
announcement	target	information
antibodies	has-property	RBD-targeted
antibodies	has-property	SARS-CoV-2
antibodies	has-property	monoclonal
antibodies	has-property	non-neutralizing
antibodies	has-property	protective
antibodies	has-property	sensitive
antibodies	has-property	specific
antibodies	in-context	SARS-CoV
antibodies	in-context	SARS-CoV-2
antibody titer	in-context	patients
antibody titer	in-time	first time
antigen distribution	has-property	differences
antigen distribution	in-context	Muc4
antigen distribution	in-context	WT
antigen distribution	in-place	airway
antigen distribution	in-place	parenchymal staining
antigen staining	entails	differences
antiviral	has-part	structure
antiviral activities	has-property	potent
antiviral activities	in-context	Vero E6
antiviral activities	in-time	procedure
antiviral activity	has-property	potent
antiviral activity	in-context	2019-nCoV
antiviral effects	in-context	SARS-CoV-2
antiviral efficacy	has-property	potent
antiviral treatment	has-property	better potential
antiviral treatment	in-context	SARS-CoV-2 infection
anxiety	is-a	mental health problems
any	in-context	interventions
appear	in-place	kinetochores
appear	subject	GFP-MAD2 L13A
appearance	in-context	potential evolution
appearance	subject	subtype
appearance	target	subtype
application	has-property	hampered
application	in-context	control
application	in-context	diagnosis
application	subject	methods
applied	has-property	directly
applied	in-context	COVID-19
applied	in-context	directly
applied	in-context	short time
applied	in-time	short time
applied	subject	Those
applied	subject	drugs
applied	target	treat
apply	has-property	best
apply	in-context	identify
apply	is-a	therapeutic shortcut
apply	target	drug repositioning strategy
approach	in-time	recent
approved	has-property	originally
approved	subject	Gemcitabine
approved	subject	drugs
approved	target	clinical trials
approved	target	clinical use
approved	target	treating
are	in-context	SARS-CoV-2
are	in-context	writing
are	subject	critical key residues
are	subject	genomic data
are	subject	numbers
are	subject	signals
are	target	different
are	target	genes
are	target	genomes
are	target	redundant
are all different	target	SARS-CoV-2 related coronavirus
are conserved	in-context	COVID-19
are conserved	in-place	SARS-2002
are conserved	subject	12
areas	has-property	developed
areas	has-property	epidemic
areas	has-property	lesser developed
areas	has-property	main
areas	has-property	transmission
areas	in-context	Southeast Asia
areas	in-place	Southeast Asia
arose	in-context	recombination
arose	subject	2019-nCoV
arose	target	2019-nCoV
around	in-context	bundle
arthralgia	is-a	symptoms
artifacts	in-context	PCR
ascertained	entails	infection fatality risk (IFR)
ascertained	target	individuals
aspartic acid	is-a	acidic residues
aspartic acid	same-as	D
aspects	causes	82%
aspects	has-property	similar
aspects	has-property	some
aspects	in-context	cultural
aspects	in-context	disease
aspects	in-context	epidemiology
aspects	in-context	setting
aspects	is-a	factors
assay	in-context	LRTI
assay	in-context	single
assay set	has-property	tetraplex qPCR
assays	has-property	RNA binding
assays	has-property	RT-LAMP
assays	has-property	suggested
assays	has-property	usable
assays	in-context	RNA binding
assays	target	qPCR
assembly	in-context	RTC
assess	subject	surveillance
assess	target	situation
assimilate	subject	HCWs
assimilate	subject	doctors
assimilate	target	COVID-19 knowledge
assimilate	target	knowledge
assist	subject	latter
assist	target	invasion
associated	in-context	JIA
associated	in-context	age
associated	in-context	comorbidity
associated	in-context	diseases
associated	in-context	symptoms
associated	in-context	uveitis
associated	in-context	viral pneumonia
associated	is-a	comorbidity
associated	subject	Comorbidities
associated	subject	amino acid positions
associated	subject	number
associated	subject	onset of COVID-19
associated	subject	severity
associated	target	JIA,
associated	target	age
associated	target	cough/sore throat
associated	target	diseases
associated	target	fever
associated	target	infection
associated	target	invasion
associated	target	myalgia/fatigue
associated	target	uveitis
associated	target	viral pneumonia
association	has-property	temporal
association	in-context	COVID-19
association	in-context	interactome
association	in-context	traffic
association	in-place	interactome
association	subject	Irbesartan's targets
association	subject	host proteins
association	subject	proteins
association	subject	targets
association	subject	traffic
association	target	COVID-19
association risks	has-property	different
association risks	in-context	infection
assuming	entails	conclude
assuming	target	change
assumption	target	attack
assumption	target	destroy
asthmatic	is-a	patient
asthmatic	is-a	patients
asymptomatic	has-property	typical
asymptomatic	in-context	cases
asymptomatic	is-a	infections
atent in humans	in-context	time
atom	has-property	additional
atom	has-property	aromatic
atom	has-property	bound nitrogen
atom	has-property	ring-173
atrial fibrillation	has-property	persistent
attachments	causes	SAC failure
attachments	has-property	erroneous
attack	entails	severity
attack	subject	SARS-CoV-2
attack	target	lymphocyte
attacked	causes	Lung injury
attacked	causes	respiratory failure
attacked	subject	SARS-CoV-2
attacked	subject	lung epithelium
attacked	target	SARS-CoV-2
attacked	target	epithelium mainly
attend	has-property	likely
attend	subject	cases
attend	target	gatherings
attenuation element	has-property	-1 PRF
attenuation element	target	-1 PRF
attribute	in-context	viral genomes
authorities	has-property	national
authorities	in-context	health
availability	in-context	sample
availability	is-a	factor
availability	target	sample
available	target	high resolution models
average numbers	in-context	CD163+ cells
average numbers	in-context	ZIKV group
avoid	entails	helpful
avoid	subject	people
avoid	target	anal sex
avoid	target	oral sex
avoid	target	oral/anal sex especially
avoidance	in-context	social
avoiding	target	drugs
awareness	causes	attend
awareness	in-context	COVID-19
babies	has-property	status
bacteremia	in-context	HCT recipients
